trait,gene_file,gene_name,MGmin,epsilon,stage,status,message
betaglucan,HORVU.MOREX.r3.2HG0191540.vcf.gz,HORVU.MOREX.r3.2HG0191540,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.2HG0191540.vcf.gz,HORVU.MOREX.r3.2HG0191540,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.2HG0191550.vcf.gz,HORVU.MOREX.r3.2HG0191550,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.2HG0191550.vcf.gz,HORVU.MOREX.r3.2HG0191550,2,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.2HG0191550.vcf.gz,HORVU.MOREX.r3.2HG0191550,3,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.2HG0191570.vcf.gz,HORVU.MOREX.r3.2HG0191570,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.2HG0191570.vcf.gz,HORVU.MOREX.r3.2HG0191570,2,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.2HG0191570.vcf.gz,HORVU.MOREX.r3.2HG0191570,3,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.2HG0191580.vcf.gz,HORVU.MOREX.r3.2HG0191580,2,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.2HG0191580.vcf.gz,HORVU.MOREX.r3.2HG0191580,2,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.2HG0191580.vcf.gz,HORVU.MOREX.r3.2HG0191580,2,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.2HG0191580.vcf.gz,HORVU.MOREX.r3.2HG0191580,2,0.5,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.2HG0191580.vcf.gz,HORVU.MOREX.r3.2HG0191580,2,0.6,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.2HG0191580.vcf.gz,HORVU.MOREX.r3.2HG0191580,3,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225270.vcf.gz,HORVU.MOREX.r3.3HG0225270,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225270.vcf.gz,HORVU.MOREX.r3.3HG0225270,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225290.vcf.gz,HORVU.MOREX.r3.3HG0225290,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.3HG0225290.vcf.gz,HORVU.MOREX.r3.3HG0225290,2,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225290.vcf.gz,HORVU.MOREX.r3.3HG0225290,3,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225300.vcf.gz,HORVU.MOREX.r3.3HG0225300,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225300.vcf.gz,HORVU.MOREX.r3.3HG0225300,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225300.vcf.gz,HORVU.MOREX.r3.3HG0225300,3,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225300.vcf.gz,HORVU.MOREX.r3.3HG0225300,3,0.5,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225300.vcf.gz,HORVU.MOREX.r3.3HG0225300,3,0.6,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225300.vcf.gz,HORVU.MOREX.r3.3HG0225300,3,0.8,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225310.vcf.gz,HORVU.MOREX.r3.3HG0225310,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225320.vcf.gz,HORVU.MOREX.r3.3HG0225320,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.3HG0225320.vcf.gz,HORVU.MOREX.r3.3HG0225320,2,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225320.vcf.gz,HORVU.MOREX.r3.3HG0225320,3,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225330.vcf.gz,HORVU.MOREX.r3.3HG0225330,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.3HG0225330.vcf.gz,HORVU.MOREX.r3.3HG0225330,2,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225330.vcf.gz,HORVU.MOREX.r3.3HG0225330,3,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225340.vcf.gz,HORVU.MOREX.r3.3HG0225340,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.3HG0225340.vcf.gz,HORVU.MOREX.r3.3HG0225340,2,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.3HG0225340.vcf.gz,HORVU.MOREX.r3.3HG0225340,3,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.3HG0225360.vcf.gz,HORVU.MOREX.r3.3HG0225360,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225360.vcf.gz,HORVU.MOREX.r3.3HG0225360,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225370.vcf.gz,HORVU.MOREX.r3.3HG0225370,2,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225370.vcf.gz,HORVU.MOREX.r3.3HG0225370,3,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225380.vcf.gz,HORVU.MOREX.r3.3HG0225380,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.3HG0225380.vcf.gz,HORVU.MOREX.r3.3HG0225380,2,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.3HG0225380.vcf.gz,HORVU.MOREX.r3.3HG0225380,3,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.3HG0225390.vcf.gz,HORVU.MOREX.r3.3HG0225390,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.3HG0225390.vcf.gz,HORVU.MOREX.r3.3HG0225390,2,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.3HG0225390.vcf.gz,HORVU.MOREX.r3.3HG0225390,3,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.3HG0225410.vcf.gz,HORVU.MOREX.r3.3HG0225410,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.3HG0225410.vcf.gz,HORVU.MOREX.r3.3HG0225410,2,,crosshap,crosshap_failed,"CrossHap failed: Assigned data `base::sapply(...)` must be compatible with existing data.
✖ Existing data has 1 row.
✖ Assigned data has 3 rows.
ℹ Row updates require a list value. Do you need `list()` or `as.list()`?
Caused by error in `vectbl_recycle_rhs_rows()`:
! Can't recycle input of size 3 to size 1."
betaglucan,HORVU.MOREX.r3.3HG0225410.vcf.gz,HORVU.MOREX.r3.3HG0225410,3,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225420.vcf.gz,HORVU.MOREX.r3.3HG0225420,2,,crosshap,crosshap_failed,"CrossHap failed: Assigned data `base::sapply(...)` must be compatible with existing data.
✖ Existing data has 1 row.
✖ Assigned data has 9 rows.
ℹ Row updates require a list value. Do you need `list()` or `as.list()`?
Caused by error in `vectbl_recycle_rhs_rows()`:
! Can't recycle input of size 9 to size 1."
betaglucan,HORVU.MOREX.r3.3HG0225420.vcf.gz,HORVU.MOREX.r3.3HG0225420,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225430.vcf.gz,HORVU.MOREX.r3.3HG0225430,2,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225430.vcf.gz,HORVU.MOREX.r3.3HG0225430,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225430.vcf.gz,HORVU.MOREX.r3.3HG0225430,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225440.vcf.gz,HORVU.MOREX.r3.3HG0225440,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225440.vcf.gz,HORVU.MOREX.r3.3HG0225440,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225440.vcf.gz,HORVU.MOREX.r3.3HG0225440,3,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225450.vcf.gz,HORVU.MOREX.r3.3HG0225450,2,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225450.vcf.gz,HORVU.MOREX.r3.3HG0225450,2,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225450.vcf.gz,HORVU.MOREX.r3.3HG0225450,2,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225450.vcf.gz,HORVU.MOREX.r3.3HG0225450,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225450.vcf.gz,HORVU.MOREX.r3.3HG0225450,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225450.vcf.gz,HORVU.MOREX.r3.3HG0225450,3,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225450.vcf.gz,HORVU.MOREX.r3.3HG0225450,3,0.5,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225450.vcf.gz,HORVU.MOREX.r3.3HG0225450,3,0.6,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225490.vcf.gz,HORVU.MOREX.r3.3HG0225490,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.3HG0225490.vcf.gz,HORVU.MOREX.r3.3HG0225490,2,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225490.vcf.gz,HORVU.MOREX.r3.3HG0225490,3,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0225500.vcf.gz,HORVU.MOREX.r3.3HG0225500,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.3HG0225500.vcf.gz,HORVU.MOREX.r3.3HG0225500,2,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.3HG0225500.vcf.gz,HORVU.MOREX.r3.3HG0225500,3,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.3HG0225510.vcf.gz,HORVU.MOREX.r3.3HG0225510,2,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225510.vcf.gz,HORVU.MOREX.r3.3HG0225510,2,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225510.vcf.gz,HORVU.MOREX.r3.3HG0225510,2,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225510.vcf.gz,HORVU.MOREX.r3.3HG0225510,2,0.5,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225510.vcf.gz,HORVU.MOREX.r3.3HG0225510,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225510.vcf.gz,HORVU.MOREX.r3.3HG0225510,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225510.vcf.gz,HORVU.MOREX.r3.3HG0225510,3,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225510.vcf.gz,HORVU.MOREX.r3.3HG0225510,3,0.5,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0225510.vcf.gz,HORVU.MOREX.r3.3HG0225510,3,0.6,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0233920.vcf.gz,HORVU.MOREX.r3.3HG0233920,2,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0233920.vcf.gz,HORVU.MOREX.r3.3HG0233920,2,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0233920.vcf.gz,HORVU.MOREX.r3.3HG0233920,2,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0233920.vcf.gz,HORVU.MOREX.r3.3HG0233920,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0233920.vcf.gz,HORVU.MOREX.r3.3HG0233920,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0233920.vcf.gz,HORVU.MOREX.r3.3HG0233920,3,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0233920.vcf.gz,HORVU.MOREX.r3.3HG0233920,3,0.5,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0233930.vcf.gz,HORVU.MOREX.r3.3HG0233930,,,gene_stats,no_valid_tests_for_gene,Gene produced zero valid omnibus tests across all MGmin and epsilon values.
betaglucan,HORVU.MOREX.r3.3HG0233930.vcf.gz,HORVU.MOREX.r3.3HG0233930,2,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.3HG0233930.vcf.gz,HORVU.MOREX.r3.3HG0233930,3,,crosshap,crosshap_failed,"CrossHap failed: ℹ In argument: `POS = as.numeric(.data$POS)`.
Caused by error in `.data$POS`:
! Column `POS` not found in `.data`."
betaglucan,HORVU.MOREX.r3.3HG0287240.vcf.gz,HORVU.MOREX.r3.3HG0287240,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0287240.vcf.gz,HORVU.MOREX.r3.3HG0287240,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0287240.vcf.gz,HORVU.MOREX.r3.3HG0287240,3,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0287240.vcf.gz,HORVU.MOREX.r3.3HG0287240,3,0.5,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0287240.vcf.gz,HORVU.MOREX.r3.3HG0287240,3,0.6,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0287270.vcf.gz,HORVU.MOREX.r3.3HG0287270,2,,crosshap,crosshap_failed,CrossHap failed: 'x' must be an array of at least two dimensions
betaglucan,HORVU.MOREX.r3.3HG0287270.vcf.gz,HORVU.MOREX.r3.3HG0287270,3,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0287270.vcf.gz,HORVU.MOREX.r3.3HG0287270,3,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0287290.vcf.gz,HORVU.MOREX.r3.3HG0287290,2,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0287290.vcf.gz,HORVU.MOREX.r3.3HG0287290,2,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0287290.vcf.gz,HORVU.MOREX.r3.3HG0287290,3,,crosshap,crosshap_failed,CrossHap failed: object 'Varfile' not found
betaglucan,HORVU.MOREX.r3.3HG0299440.vcf.gz,HORVU.MOREX.r3.3HG0299440,2,0.05,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0299440.vcf.gz,HORVU.MOREX.r3.3HG0299440,2,0.2,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
betaglucan,HORVU.MOREX.r3.3HG0299440.vcf.gz,HORVU.MOREX.r3.3HG0299440,2,0.4,epsilon_validation,no_valid_haplotype_grouping,No HapObject entry for this epsilon; excluded from stats.
